CustomerID,total_orders,total_items,total_revenue,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last_purchase,customer_lifespan,purchase_frequency,churned,churn_probability,churn_risk
15118,1,1440,244.8,244.8,1,2011-07-28 14:54:00,2011-07-28 14:54:00,133,0,1.0,1,0.9875408824741636,Medium Risk
15119,1,88,266.4,19.02857142857143,14,2011-04-08 09:08:00,2011-04-08 09:08:00,245,0,1.0,1,0.9999999597970376,High Risk
15120,2,292,343.82,15.628181818181815,21,2011-07-29 09:48:00,2011-08-02 10:05:00,129,4,0.4,1,0.9856534042141936,Medium Risk
15121,2,199,457.72,16.34714285714286,28,2011-02-24 12:41:00,2011-10-20 14:51:00,49,238,0.00836820083682,0,0.0076605716649921,Medium Risk
15122,6,788,1612.13,18.530229885057473,65,2011-02-15 09:59:00,2011-09-15 16:27:00,84,212,0.028169014084507,0,0.237184296448393,Medium Risk
15123,2,1195,2199.31,20.748207547169812,93,2011-05-17 14:57:00,2011-12-02 13:12:00,6,198,0.0100502512562814,0,5.2368393161743014e-05,Low Risk
15124,2,233,184.19,12.279333333333334,14,2011-06-01 09:06:00,2011-11-17 10:09:00,22,169,0.0117647058823529,0,0.0004134251005603,Low Risk
15125,23,5991,11117.05,79.4075,102,2011-03-14 09:59:00,2011-11-14 13:57:00,24,245,0.0934959349593495,0,0.0001174103418732,Low Risk
15127,1,251,406.53,25.408125,16,2011-10-05 10:30:00,2011-10-05 10:30:00,65,0,1.0,0,0.0358892740823691,Medium Risk
15128,8,1326,1419.54,12.788648648648648,76,2011-05-04 12:32:00,2011-10-10 13:54:00,59,159,0.05,0,0.0175129916487836,Medium Risk
15129,11,1794,3447.4,41.04047619047619,54,2011-02-21 09:09:00,2011-10-20 14:40:00,49,241,0.0454545454545454,0,0.0045204266581243,Medium Risk
15130,1,197,330.11,15.005,22,2011-06-23 10:15:00,2011-06-23 10:15:00,169,0,1.0,1,0.9997833154006248,High Risk
15132,5,679,977.93,18.806346153846157,49,2011-03-22 12:02:00,2011-11-21 17:10:00,17,244,0.0204081632653061,0,0.0001722731162197,Low Risk
15133,3,680,982.42,33.87655172413793,27,2011-02-11 10:38:00,2011-08-04 10:44:00,127,174,0.0171428571428571,1,0.981164813034262,Medium Risk
15134,8,887,1387.99,19.013561643835615,44,2011-04-13 11:05:00,2011-11-25 08:55:00,14,225,0.0353982300884955,0,0.0001102688132797,Low Risk
15135,2,41,127.15,12.715,9,2011-04-14 19:16:00,2011-04-20 15:58:00,232,5,0.3333333333333333,1,0.9999998781403634,High Risk
15136,5,775,1282.45,18.586231884057973,61,2011-09-04 16:05:00,2011-12-07 12:26:00,2,93,0.0531914893617021,0,3.5833870793702025e-05,Low Risk
15139,2,208,178.96,13.766153846153848,13,2011-01-07 12:44:00,2011-04-14 11:39:00,239,96,0.0206185567010309,1,0.9999999482887888,High Risk
15140,8,1567,2350.0,29.012345679012345,74,2011-03-20 14:37:00,2011-10-18 14:07:00,51,211,0.0377358490566037,0,0.006606776293456,Medium Risk
15142,1,365,498.74,19.182307692307692,26,2011-10-24 12:51:00,2011-10-24 12:51:00,45,0,1.0,0,0.0038010582865888,Medium Risk
15143,1,150,259.45,18.532142857142855,14,2011-04-28 12:03:00,2011-04-28 12:03:00,225,0,1.0,1,0.9999996164764978,High Risk
15144,18,3026,6530.04,29.954311926605502,132,2011-01-31 13:17:00,2011-12-01 15:12:00,7,304,0.0590163934426229,0,2.1434208406906938e-05,Low Risk
15145,4,756,1194.73,17.83179104477612,54,2011-04-05 15:20:00,2011-12-05 17:21:00,3,244,0.0163265306122449,0,3.64216642546955e-05,Low Risk
15146,3,1459,1313.66,13.828,90,2011-02-21 13:07:00,2011-06-28 12:09:00,164,126,0.0236220472440944,1,0.9996815277966794,High Risk
15147,2,363,608.65,20.98793103448276,28,2011-04-13 15:57:00,2011-05-05 11:20:00,218,21,0.0909090909090909,1,0.999999446787234,High Risk
15148,1,187,301.29,15.0645,20,2011-11-29 08:21:00,2011-11-29 08:21:00,10,0,1.0,0,7.485872032267596e-05,Low Risk
15149,1,128,520.8000000000001,22.643478260869568,23,2011-07-29 10:58:00,2011-07-29 10:58:00,133,0,1.0,1,0.987411306604852,Medium Risk
15150,11,3617,5280.83,15.441023391812866,282,2011-03-15 14:21:00,2011-11-22 12:52:00,16,251,0.0436507936507936,0,6.459424806842916e-05,Low Risk
15152,16,2694,4684.24,16.84978417266187,196,2011-06-05 15:36:00,2011-11-30 12:32:00,9,177,0.0898876404494382,0,3.080176424910801e-05,Low Risk
15153,1,198,329.25,14.965909090909092,22,2011-11-08 17:09:00,2011-11-08 17:09:00,30,0,1.0,0,0.0007110322764541,Low Risk
15154,2,85,224.73,2.9964,66,2011-09-25 16:05:00,2011-09-26 16:43:00,73,1,1.0,0,0.0740294593854896,Medium Risk
15156,3,597,961.49,17.481636363636365,51,2011-11-06 12:41:00,2011-12-08 18:22:00,0,32,0.0909090909090909,0,3.3559368084585735e-05,Low Risk
15157,5,2242,1869.5,14.056390977443607,126,2010-12-16 13:44:00,2011-12-06 11:28:00,3,354,0.0140845070422535,0,2.6412157463940708e-05,Low Risk
15158,1,198,401.4,57.34285714285715,7,2011-10-25 13:53:00,2011-10-25 13:53:00,44,0,1.0,0,0.0035002640091317,Medium Risk
15159,34,11394,18573.68,25.796777777777777,363,2010-12-13 15:44:00,2011-12-08 12:05:00,1,359,0.0944444444444444,0,2.391461398656418e-06,Low Risk
15160,1,84,158.16,39.54,4,2010-12-17 14:15:00,2010-12-17 14:15:00,356,0,1.0,1,0.9999999999998568,High Risk
15163,2,186,304.47,10.49896551724138,29,2011-05-31 15:22:00,2011-11-21 13:10:00,17,173,0.0114942528735632,0,0.0002257104824339,Low Risk
15164,3,351,824.58,8.164158415841584,79,2011-01-04 14:21:00,2011-10-02 12:05:00,68,270,0.011070110701107,0,0.0513267534701456,Medium Risk
15165,1,160,487.75,18.064814814814813,27,2010-12-01 14:03:00,2010-12-01 14:03:00,372,0,1.0,1,0.9999999999999752,High Risk
15167,1,65,158.8,4.071794871794872,39,2011-01-23 12:41:00,2011-01-23 12:41:00,320,0,1.0,1,0.9999999999911148,High Risk
15168,1,52,106.56,21.312,5,2011-11-14 11:26:00,2011-11-14 11:26:00,25,0,1.0,0,0.000421142185855,Low Risk
15171,2,190,1034.5,147.78571428571428,5,2011-01-12 15:36:00,2011-01-19 12:39:00,324,6,0.2857142857142857,1,0.999999999996086,High Risk
15172,5,1611,1624.05,14.764090909090909,106,2011-04-17 11:56:00,2011-12-01 11:51:00,8,227,0.0219298245614035,0,5.587940898254931e-05,Low Risk
15174,1,145,135.75,12.340909090909092,11,2011-01-21 09:06:00,2011-01-21 09:06:00,322,0,1.0,1,0.9999999999933212,High Risk
15175,1,454,224.14,9.745217391304347,23,2011-09-29 11:31:00,2011-09-29 11:31:00,71,0,1.0,0,0.0682169945292811,Medium Risk
15178,1,30,40.5,13.5,3,2011-03-24 15:12:00,2011-03-24 15:12:00,259,0,1.0,1,0.9999999919811632,High Risk
15179,7,1907,2186.2,23.012631578947367,91,2010-12-10 17:05:00,2011-11-21 12:53:00,17,345,0.0202312138728323,0,0.0001259758057825,Low Risk
15180,1,36,87.5,14.583333333333334,6,2010-12-07 14:57:00,2010-12-07 14:57:00,366,0,1.0,1,0.9999999999999538,High Risk
15181,5,542,680.28,37.79333333333333,13,2010-12-09 13:28:00,2011-10-04 13:58:00,65,299,0.0166666666666666,0,0.037982210917143,Medium Risk
15182,2,253,622.85,21.477586206896554,24,2011-03-16 12:42:00,2011-07-08 13:37:00,153,114,0.017391304347826,1,0.9991008526856464,High Risk
15184,2,199,402.2,6.487096774193549,59,2011-06-02 12:06:00,2011-11-10 13:41:00,28,161,0.0123456790123456,0,0.0007402472572917,Low Risk
15185,1,666,310.62,14.791428571428572,21,2011-09-30 14:06:00,2011-09-30 14:06:00,69,0,1.0,0,0.0553562546391734,Medium Risk
15186,2,215,411.41,21.653157894736843,17,2011-06-24 14:54:00,2011-11-25 14:58:00,13,154,0.0129032258064516,0,0.000149671771627,Low Risk
15187,18,1869,4670.08,50.215913978494626,61,2011-05-11 13:49:00,2011-12-08 11:56:00,1,210,0.0853080568720379,0,1.4529595019512383e-05,Low Risk
15189,53,6035,15802.14,68.1126724137931,80,2011-01-11 12:29:00,2011-12-08 13:22:00,0,331,0.1596385542168674,0,1.8188602529879188e-06,Low Risk
15192,3,918,1044.32,20.47686274509804,36,2010-12-09 14:56:00,2011-08-12 11:41:00,119,245,0.0121951219512195,1,0.950571739089216,Medium Risk
15193,1,144,499.32,26.28,19,2011-10-10 08:23:00,2011-10-10 08:23:00,60,0,1.0,0,0.0204994532643935,Medium Risk
15194,22,5648,7521.17,23.071073619631903,209,2010-12-06 15:00:00,2011-12-06 15:10:00,2,365,0.0601092896174863,0,8.256285269653933e-06,Low Risk
15195,1,1404,3861.0,3861.0,1,2011-12-07 12:20:00,2011-12-07 12:20:00,2,0,1.0,0,8.879398517077319e-06,Low Risk
15197,5,453,656.44,18.23444444444445,30,2010-12-16 18:01:00,2011-12-01 08:14:00,8,349,0.0142857142857142,0,5.817027769874917e-05,Low Risk
15198,2,120,193.64,19.363999999999997,10,2011-08-07 15:16:00,2011-09-08 14:42:00,91,31,0.0625,1,0.5328114880090755,Medium Risk
15199,4,396,1268.7,97.5923076923077,5,2011-02-04 14:04:00,2011-10-11 15:12:00,58,249,0.016,0,0.0189517170667779,Medium Risk
15201,11,962,927.84,9.56536082474227,38,2011-04-06 14:02:00,2011-09-22 09:53:00,78,168,0.0650887573964497,0,0.1268754795482478,Medium Risk
15203,6,1753,1827.8,12.871830985915492,82,2011-02-01 12:29:00,2011-11-14 08:16:00,25,285,0.0209790209790209,0,0.000358184953134,Low Risk
15204,1,258,316.58,35.175555555555555,9,2010-12-17 13:49:00,2010-12-17 13:49:00,356,0,1.0,1,0.999999999999855,High Risk
15205,3,377,648.8299999999999,17.074473684210524,38,2011-08-04 16:07:00,2011-09-15 19:36:00,84,42,0.0697674418604651,0,0.3127614510770802,Medium Risk
15206,4,162,420.2999999999999,46.7,3,2011-03-09 08:59:00,2011-11-29 13:41:00,9,265,0.0150375939849624,0,7.882466116061801e-05,Low Risk
15208,6,314,867.62,20.177209302325583,25,2010-12-21 13:03:00,2011-12-08 17:24:00,0,352,0.0169971671388102,0,2.2553749624011887e-05,Low Risk
15210,1,228,331.18,16.559,20,2011-04-28 16:11:00,2011-04-28 16:11:00,224,0,1.0,1,0.9999995647841922,High Risk
15211,2,240,894.4100000000001,17.20019230769231,52,2010-12-09 16:08:00,2011-10-10 13:31:00,59,304,0.0065573770491803,0,0.0202696183113102,Medium Risk
15212,2,33,88.94999999999999,12.707142857142856,5,2011-04-12 13:45:00,2011-04-14 13:12:00,238,1,1.0,1,0.9999999101098384,High Risk
15213,3,270,325.05,13.002,22,2011-01-14 11:05:00,2011-01-25 12:25:00,318,11,0.25,1,0.9999999999923366,High Risk
15214,8,1254,1661.44,15.104,109,2011-04-11 09:46:00,2011-12-08 12:07:00,1,241,0.0330578512396694,0,2.167866644634164e-05,Low Risk
15215,6,211,615.99,14.325348837209305,35,2011-01-26 17:25:00,2011-10-26 12:28:00,44,272,0.0219780219780219,0,0.0034823997255787,Medium Risk
15216,1,28,96.6,48.3,2,2011-09-13 11:41:00,2011-09-13 11:41:00,87,0,1.0,0,0.3148199416428415,Medium Risk
15218,11,3329,5756.89,34.680060240963854,77,2011-01-25 11:20:00,2011-11-29 11:48:00,10,308,0.0355987055016181,0,4.66600401935974e-05,Low Risk
15219,1,45,305.75,33.97222222222222,9,2011-06-16 16:57:00,2011-06-16 16:57:00,175,0,1.0,1,0.9998921405904982,High Risk
15220,7,1377,1758.92,14.780840336134457,110,2011-03-04 10:24:00,2011-10-19 12:39:00,51,229,0.0304347826086956,0,0.0064011557375357,Medium Risk
15221,2,25,114.1,10.372727272727271,9,2010-12-05 12:29:00,2010-12-08 13:08:00,365,3,0.5,1,0.9999999999999594,High Risk
15222,1,440,585.0,117.0,5,2011-01-25 08:03:00,2011-01-25 08:03:00,318,0,1.0,1,0.9999999999891926,High Risk
15223,3,98,454.9,14.215625,14,2011-04-04 12:17:00,2011-04-28 11:31:00,225,23,0.125,1,0.999999741515265,High Risk
15224,3,150,310.48,19.405,13,2010-12-12 11:23:00,2010-12-16 15:02:00,357,4,0.6,1,0.9999999999998876,High Risk
15225,1,226,409.4,17.8,23,2011-04-19 14:51:00,2011-04-19 14:51:00,233,0,1.0,1,0.9999998408449268,High Risk
15226,1,71,154.41,19.30125,8,2011-02-02 11:41:00,2011-02-02 11:41:00,310,0,1.0,1,0.9999999999741968,High Risk
15227,5,750,1219.4,21.024137931034485,43,2011-01-26 15:31:00,2011-11-03 11:59:00,36,280,0.0177935943060498,0,0.0014168122419605,Medium Risk
15228,5,2252,3376.96,26.801269841269843,110,2011-02-18 09:04:00,2011-10-04 13:56:00,65,228,0.0218340611353711,0,0.0315156248793768,Medium Risk
15230,2,351,429.6,18.678260869565214,23,2011-04-13 11:04:00,2011-04-14 14:39:00,238,1,1.0,1,0.999999905737996,High Risk
15232,2,686,612.06,19.743870967741938,26,2011-07-22 12:21:00,2011-08-18 16:27:00,112,27,0.0714285714285714,1,0.9213091122994744,Medium Risk
15234,1,196,197.0,14.071428571428571,14,2011-03-08 08:53:00,2011-03-08 08:53:00,276,0,1.0,1,0.9999999987905052,High Risk
15235,12,1324,2247.51,15.716853146853149,132,2010-12-01 17:22:00,2011-05-06 09:44:00,217,155,0.0769230769230769,1,0.9999986005821616,High Risk
15236,1,269,321.05,21.403333333333332,15,2011-02-14 10:52:00,2011-02-14 10:52:00,298,0,1.0,1,0.9999999998981984,High Risk
15237,4,1071,1412.32,14.265858585858584,94,2011-04-26 15:04:00,2011-12-08 09:46:00,1,225,0.0176991150442477,0,2.720095687282789e-05,Low Risk
15238,5,689,1056.54,20.318076923076923,49,2011-06-08 16:00:00,2011-11-10 14:28:00,28,154,0.032258064516129,0,0.0006552241303504,Low Risk
15239,3,591,764.34,14.698846153846157,48,2011-09-22 09:53:00,2011-11-29 14:14:00,9,68,0.0434782608695652,0,9.26190230394416e-05,Low Risk
15240,7,1361,1685.57,20.308072289156627,61,2010-12-03 10:09:00,2011-10-26 09:50:00,44,326,0.0214067278287461,0,0.0029098775016334,Medium Risk
15241,9,1815,1738.59,15.662972972972971,82,2011-03-01 11:02:00,2011-10-04 09:05:00,66,216,0.0414746543778801,0,0.03368708146154,Medium Risk
15243,1,185,316.68,14.394545454545456,22,2011-09-26 14:12:00,2011-09-26 14:12:00,73,0,1.0,0,0.0835180419361017,Medium Risk
15244,2,405,631.57,18.57558823529412,31,2011-04-05 15:12:00,2011-10-05 13:19:00,64,182,0.0109289617486338,0,0.042392740983561,Medium Risk
15245,3,1784,2515.84,28.267865168539327,55,2011-03-23 13:42:00,2011-07-28 18:56:00,133,127,0.0234375,1,0.9899112052379306,Medium Risk
15246,2,247,514.15,15.58030303030303,32,2010-12-16 09:46:00,2011-04-15 14:45:00,237,120,0.0165289256198347,1,0.999999929923286,High Risk
15247,1,160,356.0,59.333333333333336,6,2011-08-09 12:52:00,2011-08-09 12:52:00,121,0,1.0,1,0.9543463966053376,Medium Risk
15249,15,3557,6657.36,18.595977653631284,211,2011-03-28 12:49:00,2011-11-08 11:45:00,31,224,0.0666666666666666,0,0.0003369690112661,Low Risk
15251,15,6084,10327.11,85.34801652892563,97,2011-04-12 10:38:00,2011-11-30 15:02:00,8,232,0.0643776824034334,0,2.8573871446727445e-05,Low Risk
15252,2,522,740.78,16.83590909090909,44,2011-06-09 14:15:00,2011-11-03 13:30:00,35,146,0.0136054421768707,0,0.001694248017499,Medium Risk
15253,6,864,915.3,16.64181818181818,52,2011-06-23 12:19:00,2011-11-23 16:22:00,15,153,0.0389610389610389,0,0.0001451808460433,Low Risk
15254,1,275,300.36,16.686666666666667,18,2011-08-04 15:04:00,2011-08-04 15:04:00,126,0,1.0,1,0.9732740049465882,Medium Risk
15255,1,489,890.85,18.95425531914894,47,2011-10-04 12:43:00,2011-10-04 12:43:00,66,0,1.0,0,0.0371144658955591,Medium Risk
15256,1,55,98.45,16.408333333333335,6,2011-07-14 11:47:00,2011-07-14 11:47:00,148,0,1.0,1,0.9977778859779026,High Risk
15257,2,45,232.15,29.018749999999997,7,2011-03-01 12:58:00,2011-03-03 13:57:00,280,2,0.6666666666666666,1,0.999999999342384,High Risk
15258,2,142,623.16,18.328235294117647,32,2011-05-06 14:16:00,2011-06-24 12:30:00,168,48,0.0408163265306122,1,0.9998417577078408,High Risk
15260,8,861,1780.77,22.830384615384617,62,2010-12-02 12:09:00,2011-08-31 13:55:00,99,272,0.0293040293040293,1,0.5923365997440884,Medium Risk
15261,1,270,254.82,13.41157894736842,19,2011-07-27 15:20:00,2011-07-27 15:20:00,134,0,1.0,1,0.988992694192475,Medium Risk
15262,1,73,178.95000000000002,17.895000000000003,10,2011-01-20 12:16:00,2011-01-20 12:16:00,323,0,1.0,1,0.999999999994021,High Risk
15263,1,89,156.51,13.0425,12,2011-08-25 10:26:00,2011-08-25 10:26:00,106,0,1.0,1,0.7948368789476342,Medium Risk
15264,1,265,393.74,17.11913043478261,23,2011-10-06 13:49:00,2011-10-06 13:49:00,63,0,1.0,0,0.0285170192896003,Medium Risk
15265,2,612,1506.12,18.36731707317073,76,2011-04-18 12:16:00,2011-07-11 14:46:00,150,84,0.0235294117647058,1,0.9985998738330416,High Risk
15266,1,18,119.3,19.883333333333333,6,2011-01-05 13:40:00,2011-01-05 13:40:00,337,0,1.0,1,0.9999999999987794,High Risk
15267,5,944,1717.36,156.12363636363636,8,2011-06-10 10:24:00,2011-11-17 15:59:00,21,160,0.031055900621118,0,0.0003039744032464,Low Risk
15269,1,26,408.8,204.4,2,2011-11-16 09:32:00,2011-11-16 09:32:00,23,0,1.0,0,0.0003165186865921,Low Risk
15270,9,1459,2298.2,47.87916666666666,22,2011-02-02 13:25:00,2011-11-24 09:24:00,15,294,0.0305084745762711,0,0.0001114252338074,Low Risk
15271,16,1246,2472.09,9.328641509433965,184,2010-12-09 13:47:00,2011-12-02 14:11:00,6,358,0.0445682451253481,0,1.983014082337208e-05,Low Risk
15272,2,310,721.94,11.45936507936508,63,2011-09-14 16:36:00,2011-10-13 12:59:00,56,28,0.0689655172413793,0,0.0189755027349859,Medium Risk
15274,2,619,716.57,15.24617021276596,44,2011-11-21 14:17:00,2011-12-05 16:57:00,3,14,0.1333333333333333,0,5.005523216428244e-05,Low Risk
15275,2,497,609.19,14.50452380952381,41,2011-11-02 11:20:00,2011-11-08 17:54:00,30,6,0.2857142857142857,0,0.0009807088701105,Medium Risk
15276,1,61,128.63,2.6251020408163264,49,2011-10-04 16:39:00,2011-10-04 16:39:00,65,0,1.0,0,0.0339593881888837,Medium Risk
15277,1,205,255.9,21.325,12,2011-10-24 10:08:00,2011-10-24 10:08:00,46,0,1.0,0,0.0044061212427196,Medium Risk
15279,2,185,277.40999999999997,13.21,21,2010-12-09 14:58:00,2010-12-20 10:48:00,354,10,0.1818181818181818,1,0.9999999999998788,High Risk
15280,1,154,113.12,7.07,16,2011-06-20 17:14:00,2011-06-20 17:14:00,171,0,1.0,1,0.9998308911140992,High Risk
15281,12,1193,2239.9500000000003,14.933000000000002,122,2011-01-10 15:51:00,2011-10-12 09:10:00,58,274,0.0436363636363636,0,0.0103330196171517,Medium Risk
15286,1,55,240.55,80.18333333333334,3,2011-10-21 11:08:00,2011-10-21 11:08:00,49,0,1.0,0,0.0061685400959582,Medium Risk
15287,3,432,485.24,23.106666666666666,17,2011-09-30 12:30:00,2011-11-17 15:34:00,21,48,0.0612244897959183,0,0.0003902424365421,Low Risk
15288,5,775,2306.52,26.210454545454542,80,2010-12-09 13:59:00,2011-10-27 16:58:00,42,322,0.0154798761609907,0,0.0023580121470798,Medium Risk
15289,4,996,935.1,15.84915254237288,43,2011-04-04 12:44:00,2011-11-10 13:49:00,28,220,0.0180995475113122,0,0.0006518122410942,Low Risk
15290,21,4431,7803.77,36.8102358490566,93,2010-12-15 16:03:00,2011-12-05 11:39:00,4,354,0.0591549295774647,0,1.3550273250523503e-05,Low Risk
15291,20,2074,4596.51,42.16981651376147,63,2010-12-01 09:32:00,2011-11-14 11:02:00,25,348,0.0573065902578796,0,0.0001746653435252,Low Risk
15292,1,55,178.39,7.432916666666666,24,2011-05-22 15:00:00,2011-05-22 15:00:00,200,0,1.0,1,0.9999934499822104,High Risk
15296,10,1757,3610.31,18.05155,137,2011-01-17 11:57:00,2011-10-26 16:33:00,43,282,0.0353356890459364,0,0.001924332670558,Medium Risk
15297,4,290,635.04,15.488780487804878,30,2011-10-07 09:42:00,2011-11-29 16:32:00,9,53,0.074074074074074,0,9.241325008492098e-05,Low Risk
15298,14,2752,3774.1,19.454123711340205,115,2010-12-08 13:55:00,2011-12-07 17:17:00,1,364,0.0383561643835616,0,1.3780809298447388e-05,Low Risk
15299,11,2940,3787.09,315.59083333333336,9,2010-12-02 16:48:00,2011-10-03 14:19:00,66,304,0.0360655737704918,0,0.0286196127401118,Medium Risk
15300,1,292,496.44,17.73,28,2011-10-06 17:08:00,2011-10-06 17:08:00,63,0,1.0,0,0.0281282728810377,Medium Risk
15301,14,2744,5007.72,20.35658536585366,167,2010-12-06 12:21:00,2011-10-20 09:57:00,50,317,0.0440251572327044,0,0.0031192359295011,Medium Risk
15303,1,248,574.02,18.516774193548382,31,2011-02-22 13:59:00,2011-02-22 13:59:00,289,0,1.0,1,0.9999999997066492,High Risk
15304,10,100,680.3,26.165384615384617,8,2010-12-06 11:42:00,2011-10-10 10:23:00,60,307,0.0324675324675324,0,0.0178364807462341,Medium Risk
15306,3,810,1174.35,20.247413793103448,57,2011-07-14 15:22:00,2011-10-06 12:56:00,63,83,0.0357142857142857,0,0.0377427224864683,Medium Risk
15307,1,37,205.3,17.108333333333334,12,2011-09-05 11:38:00,2011-09-05 11:38:00,95,0,1.0,1,0.5272990928074669,Medium Risk
15308,2,173,302.27,14.393809523809525,19,2011-03-10 13:08:00,2011-03-14 12:24:00,270,3,0.5,1,0.9999999981121072,High Risk
15311,118,37673,59284.19,23.924209039548025,571,2010-12-01 09:41:00,2011-12-09 12:00:00,0,373,0.3155080213903743,0,1.4538121325354785e-08,Low Risk
15312,5,513,921.1,19.189583333333335,42,2010-12-20 11:01:00,2011-09-25 13:10:00,74,279,0.0178571428571428,0,0.0945465430578165,Medium Risk
15313,1,25,52.0,52.0,1,2011-08-21 16:02:00,2011-08-21 16:02:00,109,0,1.0,1,0.8464973282256152,Medium Risk
15314,1,313,327.97,13.665416666666667,24,2011-05-24 14:39:00,2011-05-24 14:39:00,198,0,1.0,1,0.9999917663145363,High Risk
15315,3,838,551.54,14.514210526315788,35,2011-08-15 15:17:00,2011-10-06 12:51:00,63,51,0.0576923076923076,0,0.0413882828224902,Medium Risk
15316,1,100,165.0,165.0,1,2011-01-17 11:34:00,2011-01-17 11:34:00,326,0,1.0,1,0.9999999999956336,High Risk
15318,1,642,312.62,9.473333333333333,33,2011-12-06 11:30:00,2011-12-06 11:30:00,3,0,1.0,0,3.33236715111069e-05,Low Risk
15319,1,175,204.5,12.78125,16,2011-03-01 12:48:00,2011-03-01 12:48:00,283,0,1.0,1,0.9999999994485388,High Risk
15320,1,326,267.13,7.420277777777778,36,2011-10-26 13:27:00,2011-10-26 13:27:00,43,0,1.0,0,0.0030041455565024,Medium Risk
15321,4,1164,2663.48,25.36647619047619,83,2011-02-21 11:10:00,2011-10-21 13:58:00,48,242,0.0164609053497942,0,0.0052196425045059,Medium Risk
15322,2,365,602.97,12.305510204081632,42,2011-09-15 09:34:00,2011-10-06 20:38:00,63,21,0.0909090909090909,0,0.0426893806254561,Medium Risk
15325,1,231,161.74,3.369583333333334,47,2011-08-28 11:55:00,2011-08-28 11:55:00,103,0,1.0,1,0.7202158245248104,Medium Risk
15326,1,386,311.71,10.748620689655173,29,2011-01-10 11:38:00,2011-01-10 11:38:00,333,0,1.0,1,0.9999999999979898,High Risk
15327,1,116,208.75,20.875,10,2011-10-18 11:55:00,2011-10-18 11:55:00,52,0,1.0,0,0.0086749622877939,Medium Risk
15329,5,476,1005.5,16.217741935483872,52,2010-12-09 15:43:00,2011-11-04 12:56:00,34,329,0.0151515151515151,0,0.0010541464487894,Medium Risk
15330,2,1312,714.96,54.99692307692308,10,2011-10-10 12:30:00,2011-11-07 17:50:00,31,28,0.0689655172413793,0,0.0012927882671581,Medium Risk
15332,4,652,1661.06,47.45885714285714,29,2010-12-05 12:00:00,2010-12-08 14:43:00,365,3,1.0,1,0.9999999999999348,High Risk
15333,1,344,1028.56,64.285,16,2011-05-15 13:27:00,2011-05-15 13:27:00,207,0,1.0,1,0.9999969505554565,High Risk
15334,3,273,350.82,3.579795918367347,67,2011-06-19 13:51:00,2011-07-06 11:22:00,156,16,0.1764705882352941,1,0.999294791078598,High Risk
15335,1,79,170.22,4.863428571428571,34,2011-10-17 12:50:00,2011-10-17 12:50:00,53,0,1.0,0,0.0092692025578791,Medium Risk
15339,3,414,557.57,6.336022727272728,79,2011-01-25 13:15:00,2011-10-04 12:51:00,65,251,0.0119047619047619,0,0.0383191606772972,Medium Risk
15341,1,812,2020.52,118.85411764705884,17,2011-09-20 09:40:00,2011-09-20 09:40:00,80,0,1.0,0,0.1575525066507303,Medium Risk
15342,2,276,391.76,15.067692307692308,24,2011-08-02 10:19:00,2011-08-15 16:20:00,115,13,0.1428571428571428,1,0.9416213178750554,Medium Risk
15343,1,84,364.5,17.357142857142858,21,2011-09-13 13:55:00,2011-09-13 13:55:00,86,0,1.0,0,0.2828109459023137,Medium Risk
15344,5,106,476.58,14.893125,21,2011-09-26 14:48:00,2011-12-09 10:45:00,0,73,0.0675675675675675,0,3.2238502259671196e-05,Low Risk
15345,2,78,367.69,15.986521739130437,20,2011-10-25 11:28:00,2011-11-04 13:24:00,34,10,0.1818181818181818,0,0.0017047960321782,Medium Risk
15346,1,144,252.42,14.848235294117648,17,2011-01-11 11:18:00,2011-01-11 11:18:00,332,0,1.0,1,0.9999999999978004,High Risk
15347,1,130,201.6,40.32000000000001,5,2010-12-08 15:25:00,2010-12-08 15:25:00,365,0,1.0,1,0.9999999999999478,High Risk
15348,1,84,158.04,17.56,9,2011-09-28 13:17:00,2011-09-28 13:17:00,71,0,1.0,0,0.0697733735610899,Medium Risk
15349,2,321,463.91,6.533943661971831,65,2011-06-05 15:46:00,2011-07-04 16:06:00,157,29,0.0666666666666666,1,0.9994236247712563,High Risk
15350,1,51,115.65,23.130000000000003,5,2010-12-01 13:33:00,2010-12-01 13:33:00,372,0,1.0,1,0.9999999999999764,High Risk
15351,10,721,1836.69,8.09114537444934,160,2010-12-05 10:48:00,2011-11-27 12:52:00,11,357,0.0279329608938547,0,4.792750717544463e-05,Low Risk
15353,2,341,770.12,12.624918032786884,59,2010-12-07 11:49:00,2011-03-30 12:15:00,254,113,0.0175438596491228,1,0.9999999891040589,High Risk
15355,2,45,277.05,19.789285714285715,9,2011-10-17 15:22:00,2011-11-10 13:44:00,28,23,0.0833333333333333,0,0.0009271667099261,Medium Risk
15356,10,1643,2718.03,5.446953907815631,215,2010-12-06 14:05:00,2011-11-08 13:11:00,30,336,0.029673590504451,0,0.0003661037612134,Low Risk
15358,29,6928,8235.65,14.706517857142856,292,2010-12-09 10:04:00,2011-12-05 09:04:00,4,360,0.0803324099722991,0,6.476667720733141e-06,Low Risk
15360,1,223,427.93,32.917692307692306,13,2011-10-31 09:35:00,2011-10-31 09:35:00,39,0,1.0,0,0.0019819941563562,Medium Risk
15361,1,336,418.92,59.84571428571429,7,2010-12-13 09:52:00,2010-12-13 09:52:00,361,0,1.0,1,0.999999999999917,High Risk
