CustomerID,total_orders,total_items,total_revenue,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last_purchase,customer_lifespan,purchase_frequency,total_active_months,returned_second_month,churned,churn_probability
14703,1,183,318.17,14.462272727272728,22,2011-11-25 09:23:00,2011-11-25 09:23:00,14,0,1.0,1,0,0,0.54967829427876
14704,9,1043,1493.96,3.801424936386769,288,2011-06-12 13:59:00,2011-11-28 12:51:00,10,168,0.0532544378698224,5,1,0,0.026281253270343287
14705,1,100,179.0,179.0,1,2011-05-25 12:39:00,2011-05-25 12:39:00,198,0,1.0,1,0,1,0.602359094938897
14708,3,621,1126.37,40.2275,25,2010-12-06 12:23:00,2011-12-07 08:21:00,2,365,0.0081967213114754,3,1,0,0.08956405817642817
14709,13,2484,4921.04,25.10734693877551,71,2010-12-16 13:43:00,2011-11-24 15:41:00,14,343,0.0377906976744186,9,1,0,0.02076919267889386
14710,4,375,599.48,4.4079411764705885,124,2011-10-11 13:49:00,2011-11-25 14:53:00,13,45,0.0869565217391304,2,1,0,0.3213602238189967
14711,11,966,2839.62,8.230782608695652,221,2011-03-22 13:32:00,2011-11-29 14:58:00,9,252,0.0434782608695652,7,1,0,0.01829338081396825
14712,3,315,917.07,36.6828,21,2011-08-19 13:33:00,2011-11-10 12:59:00,28,82,0.036144578313253,3,1,0,0.44808021735760134
14713,11,1613,2662.2,7.876331360946745,146,2010-12-09 18:58:00,2011-11-30 16:26:00,8,355,0.0308988764044943,8,1,0,0.014265629360573524
14714,1,229,160.19,16.019,10,2011-11-15 13:07:00,2011-11-15 13:07:00,23,0,1.0,1,0,0,0.5750122896271602
14715,4,521,867.38,12.21661971830986,60,2011-01-12 13:27:00,2011-11-15 12:10:00,24,306,0.013029315960912,4,1,0,0.09002679667408864
14716,2,495,307.51,6.029607843137255,46,2011-07-14 12:42:00,2011-10-27 17:29:00,42,105,0.0188679245283018,2,1,0,0.39099130241214797
14719,5,1025,1581.84,6.731234042553191,177,2011-04-04 14:17:00,2011-12-08 12:43:00,1,247,0.0201612903225806,5,1,0,0.04435812009187574
14720,3,219,663.81,17.94081081081081,34,2011-08-05 12:06:00,2011-12-04 12:02:00,5,120,0.024793388429752,3,1,0,0.3588665808134481
14722,1,118,180.42,6.443571428571429,28,2011-07-15 14:58:00,2011-07-15 14:58:00,146,0,1.0,1,0,1,0.5393409719815119
14723,6,673,1122.36,4.333436293436294,193,2010-12-03 14:18:00,2011-11-29 15:23:00,9,361,0.0165745856353591,3,1,0,0.02089216239132833
14725,1,588,655.58,13.948510638297874,45,2011-11-15 12:42:00,2011-11-15 12:42:00,24,0,1.0,1,0,0,0.4910348785872599
14727,1,62,268.58,26.857999999999997,10,2011-03-10 14:45:00,2011-03-10 14:45:00,273,0,1.0,1,0,1,0.5775761554594219
14729,1,197,313.49,4.415352112676056,69,2010-12-01 12:43:00,2010-12-01 12:43:00,373,0,1.0,1,0,1,0.45105562835081764
14730,8,1078,1897.57,4.107294372294372,317,2011-03-08 12:49:00,2011-12-08 14:39:00,0,275,0.0289855072463768,6,1,0,0.009073436478258971
14731,3,256,380.02,8.444888888888888,38,2011-05-11 13:06:00,2011-10-23 15:54:00,46,165,0.0180722891566265,2,1,0,0.3012508054549779
14732,8,1405,2702.49,18.384285714285717,105,2011-01-04 14:40:00,2011-12-01 14:34:00,7,330,0.0241691842900302,8,1,0,0.027813053997873895
14733,12,3764,9585.91,47.455,102,2010-12-07 11:30:00,2011-11-23 15:39:00,15,351,0.034090909090909,9,1,0,0.012299074356030082
14735,32,2264,6065.69,31.26644329896907,99,2010-12-16 16:05:00,2011-12-06 12:09:00,3,354,0.0901408450704225,12,1,0,0.004647139789955635
14737,3,345,1164.55,68.50294117647059,15,2010-12-21 13:49:00,2011-12-06 10:16:00,3,349,0.0085714285714285,3,1,0,0.10953601103398371
14738,7,601,1314.45,24.34166666666667,39,2011-01-27 14:10:00,2011-10-28 08:56:00,42,273,0.0255474452554744,5,1,0,0.10402669671982348
14739,7,3820,3902.28,65.038,47,2010-12-07 14:58:00,2011-12-05 16:54:00,3,363,0.0192307692307692,7,1,0,0.03277313331572043
14740,3,735,1448.21,16.272022471910113,85,2011-03-01 08:35:00,2011-05-26 18:17:00,196,86,0.0344827586206896,3,1,1,0.30417769018783036
14741,6,841,1400.34,23.73457627118644,35,2010-12-02 08:43:00,2011-11-28 08:48:00,11,361,0.0165745856353591,5,1,0,0.06123326423972307
14744,7,627,1099.98,42.30692307692308,21,2010-12-08 10:21:00,2011-11-23 12:51:00,15,350,0.0199430199430199,5,1,0,0.07240876715766345
14745,5,1038,1220.26,17.684927536231886,46,2011-02-27 15:25:00,2011-08-19 10:05:00,112,172,0.0289017341040462,4,1,1,0.20998379516716886
14747,1,84,328.2,18.233333333333334,18,2011-04-04 14:09:00,2011-04-04 14:09:00,248,0,1.0,1,0,1,0.5598532789600447
14748,5,1223,1415.75,15.907303370786517,87,2010-12-06 10:19:00,2011-11-10 18:33:00,28,339,0.0147058823529411,4,1,0,0.052308124026796486
14752,1,260,389.64,77.928,5,2011-10-27 11:55:00,2011-10-27 11:55:00,43,0,1.0,1,0,0,0.5852440432979769
14753,1,211,563.15,18.771666666666665,30,2011-09-13 14:50:00,2011-09-13 14:50:00,86,0,1.0,1,0,0,0.5305024395988608
14754,2,486,638.05,15.562195121951218,38,2011-02-17 12:21:00,2011-10-26 12:01:00,44,250,0.0079681274900398,2,1,0,0.19245102944497397
14755,11,2219,5010.28,21.320340425531914,128,2011-01-09 14:02:00,2011-11-30 11:24:00,9,324,0.0338461538461538,10,1,0,0.01514943323932978
14756,1,416,738.96,19.446315789473687,38,2011-11-24 18:13:00,2011-11-24 18:13:00,14,0,1.0,1,0,0,0.5083831711122749
14757,1,160,420.5,22.13157894736842,19,2011-09-25 14:36:00,2011-09-25 14:36:00,74,0,1.0,1,0,0,0.5557188582677307
14758,4,419,1484.06,20.90225352112676,54,2011-03-25 12:10:00,2011-07-18 08:21:00,144,114,0.0347826086956521,4,1,1,0.29170621069627606
14759,3,569,1625.97,15.940882352941175,92,2011-04-21 10:55:00,2011-12-05 12:03:00,4,228,0.0131004366812227,3,1,0,0.12913519036326035
14760,1,40,89.2,17.84,5,2011-02-15 16:27:00,2011-02-15 16:27:00,296,0,1.0,1,0,1,0.5893482103408516
14761,2,118,255.9,23.263636363636365,11,2011-01-09 12:03:00,2011-10-12 12:10:00,58,276,0.0072202166064981,2,1,0,0.20536714117832192
14762,1,341,300.52,14.310476190476187,21,2011-03-21 08:20:00,2011-03-21 08:20:00,263,0,1.0,1,0,1,0.5489621997845424
14764,1,190,278.3,46.38333333333333,6,2011-10-24 11:54:00,2011-10-24 11:54:00,46,0,1.0,1,0,0,0.5841298214703017
14765,3,135,254.11,6.515641025641026,38,2011-06-16 19:49:00,2011-11-10 19:53:00,28,147,0.0202702702702702,3,1,0,0.3121416001247542
14766,6,1349,2473.37,18.321259259259257,111,2010-12-08 15:33:00,2011-12-01 16:05:00,7,358,0.0167130919220055,6,1,0,0.028898559396032517
14768,2,52,192.6,38.52,4,2011-08-04 13:25:00,2011-11-22 12:54:00,16,109,0.0181818181818181,2,1,0,0.48060499056581074
14769,8,7239,10416.98,9.808832391713748,718,2010-12-17 11:40:00,2011-12-07 10:24:00,2,354,0.0225352112676056,8,1,0,6.932340564352945e-05
14770,2,490,876.42,16.854230769230767,49,2011-01-20 15:00:00,2011-04-21 14:21:00,231,90,0.0219780219780219,2,1,1,0.4066251203035022
14772,1,82,139.26,15.473333333333333,9,2011-08-19 15:04:00,2011-08-19 15:04:00,111,0,1.0,1,0,1,0.5799120153827213
14775,3,1174,1011.9,16.865,57,2010-12-02 16:38:00,2011-10-12 15:27:00,57,313,0.0095541401273885,3,1,0,0.09511776365231696
14776,11,3134,2538.3,21.6948717948718,44,2011-01-31 13:17:00,2011-10-19 15:34:00,50,261,0.0419847328244274,7,1,0,0.061975892996582085
14778,2,306,730.86,20.881714285714285,34,2011-02-04 11:43:00,2011-08-04 15:23:00,126,181,0.0109890109890109,2,1,1,0.29085620577984345
14779,3,84,386.15,9.418292682926827,40,2011-01-20 12:04:00,2011-03-04 12:42:00,280,43,0.0681818181818181,2,1,1,0.5110898438133455
14780,2,310,447.68,16.58074074074074,26,2011-09-21 15:15:00,2011-10-16 12:46:00,54,24,0.08,2,1,0,0.5819027169886177
14782,1,114,200.1,33.35,6,2011-01-24 11:12:00,2011-01-24 11:12:00,319,0,1.0,1,0,1,0.5856532085853325
14784,2,237,289.99,19.332666666666668,15,2011-01-20 09:25:00,2011-11-13 13:30:00,25,297,0.0067114093959731,2,1,0,0.17522641869207006
14785,2,84,77.4,25.8,2,2011-11-24 13:40:00,2011-11-29 13:21:00,9,4,0.4,1,0,0,0.5489544124955569
14788,2,421,679.4399999999999,22.648,26,2011-11-13 15:52:00,2011-12-02 17:06:00,6,19,0.1,2,1,0,0.5877448030908924
14789,1,116,197.64,32.94,6,2011-11-11 08:59:00,2011-11-11 08:59:00,28,0,1.0,1,0,0,0.5856210256196175
14790,4,699,745.06,16.19695652173913,30,2011-03-31 11:49:00,2011-11-23 09:28:00,16,236,0.0168776371308016,3,1,0,0.18657745985137703
14792,1,2,6.2,3.1,2,2011-10-07 09:19:00,2011-10-07 09:19:00,63,0,1.0,1,0,0,0.5962004182456813
14793,1,91,228.99,16.356428571428573,14,2011-11-18 14:50:00,2011-11-18 14:50:00,20,0,1.0,1,0,0,0.5687594727639016
14794,7,673,1319.91,16.498875,68,2011-01-09 16:11:00,2011-12-07 10:11:00,2,331,0.0210843373493975,5,1,0,0.05614017201047273
14795,1,17,131.45000000000002,21.908333333333335,6,2011-06-26 13:04:00,2011-06-26 13:04:00,165,0,1.0,1,0,1,0.5875408448482425
14796,17,5995,7975.49,7.045485865724381,403,2010-12-08 10:40:00,2011-12-08 15:31:00,0,365,0.0464480874316939,13,1,0,0.0004406166929553439
14798,3,150,173.74,14.478333333333332,11,2011-02-02 15:26:00,2011-10-18 10:58:00,52,257,0.0116279069767441,3,1,0,0.20483561793164684
14799,1,146,157.7,12.13076923076923,13,2011-10-19 16:16:00,2011-10-19 16:16:00,50,0,1.0,1,0,0,0.5702527879268929
14800,12,3644,4331.79,11.310156657963446,246,2010-12-05 11:10:00,2011-10-23 12:46:00,47,322,0.0371517027863777,9,1,0,0.00556345888971324
14801,1,173,189.34,3.3217543859649123,56,2011-10-09 15:24:00,2011-10-09 15:24:00,60,0,1.0,1,0,0,0.4796305511454146
14803,3,370,845.55,19.217045454545453,35,2011-02-20 13:21:00,2011-06-30 13:58:00,161,130,0.0229007633587786,3,1,1,0.33650311955851364
14804,1,121,353.27,29.439166666666665,12,2011-12-01 11:20:00,2011-12-01 11:20:00,8,0,1.0,1,0,0,0.5717583672956661
14805,4,114,546.4,11.878260869565215,30,2011-01-30 10:43:00,2011-11-24 16:20:00,14,298,0.0133779264214046,3,1,0,0.13355039440631572
14806,1,330,193.39,17.580909090909092,11,2011-09-25 15:32:00,2011-09-25 15:32:00,74,0,1.0,1,0,0,0.5708789260196254
14808,8,2120,2718.6,11.768831168831168,176,2011-06-20 12:53:00,2011-10-31 12:21:00,39,132,0.0601503759398496,4,1,0,0.08328848192144012
14810,11,1015,2085.33,8.209960629921259,106,2010-12-05 12:08:00,2011-10-30 11:19:00,40,328,0.033434650455927,9,1,0,0.023384589408388782
14813,2,66,152.88,5.2717241379310344,25,2010-12-05 11:54:00,2010-12-05 11:57:00,369,0,2.0,1,0,1,0.5807810300274279
14815,2,744,778.5,14.68867924528302,53,2011-10-03 11:36:00,2011-11-03 11:36:00,36,31,0.0625,2,1,0,0.5014873182963308
14816,1,5,271.85,67.9625,4,2011-05-26 13:16:00,2011-05-26 13:16:00,196,0,1.0,1,0,1,0.5925257826857683
14817,2,655,1110.34,17.624444444444443,52,2011-03-07 13:51:00,2011-05-23 13:35:00,199,76,0.0259740259740259,2,1,1,0.4201682704332874
14818,3,324,657.8,13.704166666666666,41,2011-03-31 12:28:00,2011-09-27 11:01:00,73,179,0.0166666666666666,3,1,0,0.25455646721187
14819,2,109,272.07,20.928461538461537,13,2011-05-31 13:50:00,2011-10-06 13:41:00,63,127,0.015625,2,1,0,0.4271402131029766
14820,4,253,507.29,17.492758620689656,24,2011-06-19 14:56:00,2011-11-18 15:41:00,20,152,0.0261437908496732,3,1,0,0.31604767976125603
14821,1,20,48.8,24.4,2,2010-12-08 08:43:00,2010-12-08 08:43:00,366,0,1.0,1,0,1,0.5964026316986126
14823,3,88,321.43,4.591857142857143,56,2011-05-29 12:48:00,2011-06-12 13:12:00,179,14,0.2,2,1,1,0.5363216387809894
14824,4,525,1127.71,38.88655172413793,19,2011-09-09 14:12:00,2011-11-29 14:20:00,9,81,0.048780487804878,2,1,0,0.4599320196512576
14825,12,989,2221.01,18.50841666666667,82,2010-12-06 12:30:00,2011-12-06 11:38:00,3,364,0.0328767123287671,10,1,0,0.019217662676953396
14828,3,2172,2139.76,125.86823529411764,17,2011-01-07 09:50:00,2011-05-27 10:16:00,196,140,0.0212765957446808,3,1,1,0.31761678714651626
14829,4,452,697.55,16.60833333333333,39,2010-12-02 16:12:00,2011-11-10 16:16:00,28,343,0.0116279069767441,3,1,0,0.0910981795951751
14830,1,164,188.88,4.843076923076923,39,2011-10-17 14:29:00,2011-10-17 14:29:00,52,0,1.0,1,0,0,0.515403433877541
14834,6,734,1720.3,25.676119402985073,43,2011-04-13 15:00:00,2011-11-22 10:30:00,17,222,0.0269058295964125,5,1,0,0.14242655582568692
14836,3,45,102.45,17.075,5,2011-11-09 13:26:00,2011-11-29 16:45:00,9,20,0.1428571428571428,1,0,0,0.49017214666597003
14837,4,1436,1649.5,15.273148148148149,96,2011-05-22 12:49:00,2011-09-11 10:58:00,89,111,0.0357142857142857,4,1,0,0.2141535992882106
14840,1,31,62.85,15.7125,4,2011-03-17 12:00:00,2011-03-17 12:00:00,267,0,1.0,1,0,1,0.5916765357984853
14841,6,1778,3295.76,23.88231884057971,103,2010-12-16 10:28:00,2011-10-17 15:03:00,52,305,0.0196078431372549,5,1,0,0.04592734314029792
14842,4,1166,2824.69,19.480620689655172,128,2011-02-04 15:32:00,2011-10-27 12:37:00,43,264,0.0150943396226415,4,1,0,0.06312911058505694
14844,4,1833,3189.81,24.537,87,2011-04-12 13:10:00,2011-10-07 10:41:00,63,177,0.0224719101123595,4,1,0,0.14332839045216686
14847,1,120,309.4,23.799999999999997,13,2011-07-14 10:52:00,2011-07-14 10:52:00,148,0,1.0,1,0,1,0.5698770397150301
14849,25,5694,7930.54,20.439536082474227,159,2010-12-01 12:22:00,2011-11-18 10:58:00,21,351,0.0710227272727272,11,1,0,0.0031682942157868575
14850,1,293,325.75,15.511904761904765,21,2011-02-01 11:21:00,2011-02-01 11:21:00,311,0,1.0,1,0,1,0.5496795187194085
14851,2,325,511.35,18.2625,28,2011-03-28 14:59:00,2011-11-16 14:20:00,22,232,0.0085836909871244,2,1,0,0.23088355461986537
14852,6,1747,2836.69,19.83699300699301,96,2011-04-01 13:22:00,2011-10-12 13:20:00,57,193,0.0309278350515463,5,1,0,0.10465412222126219
14853,2,82,475.8,52.86666666666667,8,2011-05-12 15:17:00,2011-11-15 16:56:00,23,187,0.0106382978723404,2,1,0,0.33507301888561847
14854,7,1820,2740.03,21.746269841269843,110,2011-03-10 12:22:00,2011-09-22 17:00:00,77,196,0.0355329949238578,5,1,0,0.08835693053716197
14855,2,267,645.65,32.2825,13,2011-07-28 12:06:00,2011-08-12 14:02:00,118,15,0.125,2,1,1,0.6251368351018165
14856,3,711,1290.53,19.854307692307692,65,2011-10-14 09:35:00,2011-11-03 14:53:00,35,20,0.1428571428571428,2,1,0,0.4842035005492393
14857,2,464,1173.12,19.552,58,2011-07-14 15:03:00,2011-10-11 09:23:00,59,88,0.0224719101123595,2,1,0,0.39005029604482266
14859,4,671,1353.74,23.340344827586208,47,2011-05-19 14:42:00,2011-11-27 11:18:00,12,191,0.0208333333333333,3,1,0,0.21281218120302556
14860,1,232,170.32,15.483636363636364,11,2011-11-20 14:17:00,2011-11-20 14:17:00,18,0,1.0,1,0,0,0.5727982144759032
14861,1,117,125.79,20.965,6,2011-10-18 12:54:00,2011-10-18 12:54:00,51,0,1.0,1,0,0,0.5857281864017536
14862,2,772,841.1999999999999,17.525,47,2011-07-14 11:20:00,2011-11-14 10:01:00,25,122,0.016260162601626,2,1,0,0.35138833471861475
14863,1,132,266.76,24.25090909090909,11,2011-11-10 15:04:00,2011-11-10 15:04:00,28,0,1.0,1,0,0,0.5741523888063961
14865,2,108,52.2,13.05,4,2010-12-02 18:23:00,2011-12-02 16:25:00,6,364,0.0054794520547945,2,1,0,0.1274847753197473
14866,12,6752,14389.9,145.35252525252525,30,2010-12-08 14:58:00,2011-11-29 11:45:00,10,355,0.0337078651685393,6,1,0,0.019490824487836542
14867,3,328,710.28,19.73,31,2011-01-07 16:34:00,2011-06-07 11:39:00,185,150,0.0198675496688741,3,1,1,0.3138594841116289
14868,8,1405,2953.59,20.511041666666667,96,2011-04-20 13:36:00,2011-12-06 14:49:00,2,230,0.0346320346320346,6,1,0,0.07048354015483133
14869,2,549,721.45,10.306428571428572,66,2011-08-28 16:09:00,2011-12-01 12:36:00,8,94,0.0210526315789473,2,1,0,0.3660758657066639
14870,1,119,327.25,25.173076923076923,13,2011-03-23 10:51:00,2011-03-23 10:51:00,261,0,1.0,1,0,1,0.5697948822456494
14871,4,179,501.28,5.390107526881721,68,2010-12-14 12:18:00,2011-12-06 13:42:00,2,357,0.0111731843575419,4,1,0,0.062347188495758175
14873,1,168,519.68,18.56,28,2011-05-13 13:52:00,2011-05-13 13:52:00,209,0,1.0,1,0,1,0.5358564969240865
14875,2,558,1465.3200000000002,31.17702127659575,46,2011-03-22 11:53:00,2011-08-24 12:20:00,107,155,0.0128205128205128,2,1,1,0.2999313150326626
14878,9,799,1476.09,12.099098360655738,62,2010-12-16 12:11:00,2011-11-27 11:15:00,12,345,0.0260115606936416,7,1,0,0.04037179831228145
14880,3,365,690.59,15.012826086956522,45,2011-02-24 12:27:00,2011-09-23 13:42:00,76,211,0.0141509433962264,3,1,0,0.20696575359481775
14881,1,316,255.4,15.023529411764706,17,2011-11-20 11:06:00,2011-11-20 11:06:00,19,0,1.0,1,0,0,0.5581330673956411
14882,2,158,589.7,53.60909090909092,6,2011-11-06 10:15:00,2011-11-13 12:47:00,26,7,0.25,1,0,0,0.5234877962797402
14883,6,790,761.59,14.369622641509434,39,2011-05-12 09:49:00,2011-11-21 10:23:00,18,193,0.0309278350515463,5,1,0,0.17901751483227774
14885,1,724,765.3199999999999,51.02133333333333,15,2011-07-31 12:05:00,2011-07-31 12:05:00,131,0,1.0,1,0,1,0.5516558941034891
14886,1,160,364.8,20.266666666666666,18,2011-04-01 08:56:00,2011-04-01 08:56:00,252,0,1.0,1,0,1,0.5582038521890167
14887,1,1100,1862.0,310.3333333333333,6,2011-09-21 15:32:00,2011-09-21 15:32:00,78,0,1.0,1,0,0,0.5646279765143261
14888,1,184,369.2,18.46,20,2011-05-16 14:58:00,2011-05-16 14:58:00,206,0,1.0,1,0,1,0.5535103737904786
14889,1,90,135.9,13.59,10,2011-01-07 15:19:00,2011-01-07 15:19:00,335,0,1.0,1,0,1,0.5776753714589004
14890,1,51,125.65,17.95,7,2011-03-31 11:57:00,2011-03-31 11:57:00,253,0,1.0,1,0,1,0.5847743581971806
14891,2,505,554.38,16.79939393939394,30,2011-06-05 10:58:00,2011-07-14 18:08:00,147,39,0.05,2,1,1,0.5411076117526402
14893,2,799,1237.85,16.956849315068496,72,2011-11-28 10:49:00,2011-11-30 12:31:00,9,2,0.6666666666666666,1,0,0,0.39588645126241706
14894,1,265,655.75,28.51086956521739,23,2011-09-15 13:51:00,2011-09-15 13:51:00,84,0,1.0,1,0,0,0.5436351398251977
14895,20,4851,11138.71,22.366887550200804,273,2011-02-22 13:08:00,2011-12-02 09:23:00,7,282,0.0706713780918728,10,1,0,0.002653533272699778
14896,2,279,468.77,10.901627906976746,43,2010-12-09 12:24:00,2011-05-19 10:20:00,204,160,0.0124223602484472,2,1,1,0.3089825155352787
14897,4,468,1366.38,24.84327272727273,43,2011-02-16 08:37:00,2011-12-02 10:32:00,7,289,0.0137931034482758,4,1,0,0.11301218907330483
14898,6,1001,1269.31,11.645045871559631,86,2010-12-03 15:25:00,2011-11-16 14:54:00,22,347,0.0172413793103448,6,1,0,0.04081222156307369
14901,9,661,1421.29,14.805104166666666,73,2010-12-02 11:20:00,2011-11-28 17:09:00,10,361,0.0248618784530386,4,1,0,0.04368865418217491
14902,1,218,332.66,16.633000000000003,20,2011-11-14 10:34:00,2011-11-14 10:34:00,25,0,1.0,1,0,0,0.5531291951378469
14903,5,1531,2795.33,7.986657142857142,227,2011-03-06 11:50:00,2011-11-18 16:07:00,20,257,0.0193798449612403,5,1,0,0.025512641400952198
14904,2,1985,1025.44,14.86144927536232,66,2011-11-14 09:13:00,2011-12-07 12:55:00,1,23,0.0833333333333333,2,1,0,0.46419966596193235
14905,2,287,616.15,36.24411764705882,14,2011-04-20 10:48:00,2011-07-05 12:41:00,157,76,0.0259740259740259,2,1,1,0.5111859806051455
14907,7,1691,3501.1,21.21878787878788,125,2010-12-07 10:14:00,2011-12-06 14:14:00,2,364,0.0191780821917808,5,1,0,0.02429950363041065
14908,1,132,277.8,30.866666666666667,9,2011-09-26 12:56:00,2011-09-26 12:56:00,73,0,1.0,1,0,0,0.5784230685655608
14910,4,238,434.35,14.478333333333332,25,2011-10-16 11:06:00,2011-12-07 10:06:00,2,51,0.0769230769230769,3,1,0,0.4902712677104997
14911,201,80240,143711.17,25.345885361552032,1787,2010-12-01 14:05:00,2011-12-08 15:54:00,0,372,0.5388739946380697,13,1,0,1.734833225015154e-17
14912,2,971,867.85,32.14259259259259,21,2011-04-07 11:06:00,2011-11-23 09:20:00,16,229,0.008695652173913,2,1,0,0.23464923334896934
14913,4,1743,1227.43,14.108390804597702,76,2010-12-15 14:35:00,2011-11-04 08:29:00,35,323,0.0123456790123456,4,1,0,0.06448994898123071
14915,2,112,307.48,25.623333333333335,12,2011-03-07 09:39:00,2011-09-09 13:34:00,90,186,0.0106951871657754,2,1,1,0.32905497486030566
14916,4,1136,1268.98,16.48025974025974,72,2011-01-19 15:30:00,2011-09-30 09:20:00,70,253,0.0157480314960629,3,1,0,0.11935978264001602
14918,2,675,1610.15,35.781111111111116,39,2011-07-08 12:50:00,2011-08-16 11:50:00,115,38,0.0512820512820512,2,1,1,0.5122418837048461
14920,2,509,977.77,17.153859649122808,57,2011-05-11 10:31:00,2011-05-11 10:32:00,212,0,2.0,1,0,1,0.49924632072511793
14921,2,953,1316.07,16.872692307692308,78,2011-05-22 12:51:00,2011-11-09 13:17:00,29,171,0.0116279069767441,2,1,0,0.2213696318406501
14923,1,418,749.1,17.025000000000002,44,2011-10-20 11:51:00,2011-10-20 11:51:00,50,0,1.0,1,0,0,0.4956007247206618
14924,1,64,310.05,31.005000000000003,10,2011-04-08 09:25:00,2011-04-08 09:25:00,245,0,1.0,1,0,1,0.5773479742868245
14929,1,136,223.88,20.35272727272727,11,2011-11-07 17:21:00,2011-11-07 17:21:00,31,0,1.0,1,0,0,0.5742940758698637
14930,3,1160,2362.96,18.605984251968504,116,2011-03-10 14:42:00,2011-08-23 10:31:00,108,165,0.0180722891566265,2,1,1,0.16350773283642345
14931,5,417,1257.68,30.675121951219513,30,2011-04-13 09:32:00,2011-12-05 10:19:00,4,236,0.0210970464135021,5,1,0,0.15456621309849894
14932,1,80,363.53,21.384117647058822,17,2010-12-09 11:48:00,2010-12-09 11:48:00,365,0,1.0,1,0,1,0.5618062193321133
14934,2,1042,1890.94,21.734942528735633,68,2011-03-02 11:48:00,2011-09-19 10:10:00,81,200,0.0099502487562189,2,1,0,0.19616497500798988
14935,1,935,1784.71,178.471,10,2011-02-15 14:44:00,2011-02-15 14:44:00,296,0,1.0,1,0,1,0.5544147385416779
14936,8,4085,8137.02,22.35445054945055,210,2011-03-09 11:53:00,2011-11-06 10:30:00,33,241,0.0330578512396694,5,1,0,0.019637025737661813
14937,3,484,1621.88,47.70235294117647,33,2011-08-01 14:16:00,2011-10-14 12:29:00,56,73,0.0405405405405405,2,1,0,0.45334997919870035
14944,12,2815,5900.25,34.707352941176474,101,2011-02-16 12:47:00,2011-11-10 09:10:00,29,266,0.0449438202247191,6,1,0,0.036219902486937516
14946,1,22,100.9,33.63333333333333,3,2011-11-25 13:33:00,2011-11-25 13:33:00,13,0,1.0,1,0,0,0.5942844004880329
14947,2,179,290.82,20.77285714285714,14,2011-08-01 09:31:00,2011-09-28 15:48:00,71,58,0.0338983050847457,2,1,0,0.5481937648884719
14948,6,673,1101.97,17.491587301587302,56,2011-05-04 14:52:00,2011-11-16 17:16:00,22,196,0.0304568527918781,5,1,0,0.15577110523874102
14950,1,136,371.2,19.53684210526316,19,2011-11-20 13:48:00,2011-11-20 13:48:00,18,0,1.0,1,0,0,0.5564959091875677
14951,1,311,311.69,15.5845,20,2011-09-21 15:15:00,2011-09-21 15:15:00,78,0,1.0,1,0,0,0.551544687057742
14952,11,3355,8099.49,58.69195652173913,117,2010-12-10 12:48:00,2011-10-11 10:33:00,59,304,0.0360655737704918,5,1,0,0.02490691671268368
14953,1,224,285.67,5.2901851851851855,54,2011-11-14 14:59:00,2011-11-14 14:59:00,24,0,1.0,1,0,0,0.4820578999709884
14954,1,117,294.85,3.8292207792207793,75,2011-11-27 14:30:00,2011-11-27 14:30:00,11,0,1.0,1,0,0,0.44028569425903014
14957,1,34,58.49,4.8741666666666665,12,2011-03-31 17:59:00,2011-03-31 17:59:00,252,0,1.0,1,0,1,0.5749341102897761
14958,3,128,483.73,11.798292682926828,33,2011-04-08 11:28:00,2011-07-15 14:20:00,146,98,0.0303030303030303,3,1,1,0.40135333717642063
14959,4,494,695.42,11.786779661016949,37,2011-02-16 13:00:00,2011-10-06 18:23:00,63,232,0.0171673819742489,4,1,0,0.17107781147965756
14960,2,221,221.27,8.195185185185185,23,2011-06-21 13:38:00,2011-12-01 12:54:00,7,162,0.0122699386503067,2,1,0,0.34544381066161434
14961,9,3708,7044.68,22.57910256410257,193,2010-12-14 11:38:00,2011-11-29 09:42:00,10,349,0.0257142857142857,6,1,0,0.009748489026412285
14962,1,44,126.7,25.34,5,2011-03-14 09:42:00,2011-03-14 09:42:00,270,0,1.0,1,0,1,0.5892634199746183
14963,5,1159,1472.34,7.6684375,149,2011-06-09 12:30:00,2011-11-30 12:16:00,9,173,0.028735632183908,3,1,0,0.1070286400004524
14964,1,143,206.21,15.862307692307692,13,2011-04-06 14:13:00,2011-04-06 14:13:00,246,0,1.0,1,0,1,0.570034753009988
14965,2,363,596.09,7.359135802469136,80,2011-09-04 13:15:00,2011-09-04 13:20:00,95,0,2.0,1,0,1,0.4570545760190844
14966,1,179,183.02,5.08388888888889,35,2011-11-25 12:20:00,2011-11-25 12:20:00,14,0,1.0,1,0,0,0.5235375869226727
14967,1,140,463.8,77.3,6,2011-10-21 11:06:00,2011-10-21 11:06:00,49,0,1.0,1,0,0,0.5847184747572994
14968,1,127,147.59,3.988918918918919,37,2011-11-09 13:58:00,2011-11-09 13:58:00,29,0,1.0,1,0,0,0.5206134963394001
14970,4,250,1592.06,46.825294117647054,24,2011-01-27 12:23:00,2011-10-02 13:44:00,67,248,0.0160642570281124,4,1,0,0.16893950987195344
14971,3,639,1097.98,7.083741935483871,144,2011-10-27 13:33:00,2011-11-04 17:07:00,34,8,0.3333333333333333,2,1,0,0.35623701491891135
14972,1,28,114.77,6.376111111111111,18,2011-08-03 14:54:00,2011-08-03 14:54:00,127,0,1.0,1,0,1,0.5622957049964805
